date,close,adj_close,volume
2009-07-01,22.530000686645508,19.047710418701172,2208000
2009-07-02,22.030000686645508,18.62499237060547,2277800
2009-07-06,21.3700008392334,18.06700325012207,2763400
2009-07-07,21.030000686645508,17.779552459716797,2690400
2009-07-08,20.770000457763672,17.55974006652832,3580300
2009-07-09,20.899999618530273,17.669645309448242,1778200
2009-07-10,20.739999771118164,17.53437614440918,1486900
2009-07-13,20.850000381469727,17.62737464904785,1537000
2009-07-14,20.850000381469727,17.62737464904785,1340200
2009-07-15,21.399999618530273,18.092365264892578,3202700
2009-07-16,21.450000762939453,18.13463592529297,1460600
2009-07-17,21.770000457763672,18.40517807006836,2220200
2009-07-20,22.1299991607666,18.70953369140625,3233700
2009-07-21,22.049999237060547,18.64189910888672,3826700
2009-07-22,22.170000076293945,18.74335289001465,2362900
2009-07-23,22.6299991607666,19.132253646850586,2376400
2009-07-24,22.649999618530273,19.1491641998291,2448800
2009-07-27,22.739999771118164,19.225250244140625,1906600
2009-07-28,22.489999771118164,19.013893127441406,1973600
2009-07-29,21.90999984741211,18.523540496826172,2307500
2009-07-30,22.59000015258789,19.09843635559082,2079200
2009-07-31,23.040000915527344,19.4788818359375,2317200
2009-08-03,23.690000534057617,20.028417587280273,2570800
2009-08-04,23.700000762939453,20.03687286376953,2255000
2009-08-05,23.950000762939453,20.248231887817383,2445900
2009-08-06,23.399999618530273,19.783239364624023,2238200
2009-08-07,23.290000915527344,19.69024085998535,2473800
2009-08-10,23.280000686645508,19.68178939819336,1588300
2009-08-11,22.93000030517578,19.38588523864746,1647800
2009-08-12,23.049999237060547,19.487337112426758,2315800
2009-08-13,23.360000610351562,19.749420166015625,2327900
2009-08-14,22.700000762939453,19.191434860229492,1761100
2009-08-17,22.360000610351562,18.90398597717285,2724400
2009-08-18,22.799999237060547,19.275976181030273,1339100
2009-08-19,22.959999084472656,19.41124725341797,1167300
2009-08-20,22.770000457763672,19.2506160736084,1506000
2009-08-21,22.940000534057617,19.394336700439453,1638600
2009-08-24,22.979999542236328,19.42815589904785,1590200
2009-08-25,22.649999618530273,19.1491641998291,1869100
2009-08-26,22.59000015258789,19.09843635559082,1853900
2009-08-27,22.780000686645508,19.25906753540039,1616300
2009-08-28,22.729999542236328,19.216794967651367,1693300
2009-08-31,22.110000610351562,18.692625045776367,1298600
2009-09-01,21.770000457763672,18.40517807006836,2174500
2009-09-02,21.81999969482422,18.44744873046875,1679300
2009-09-03,21.709999084472656,18.354448318481445,1684700
2009-09-04,21.6200008392334,18.27836036682129,1803200
2009-09-08,22.020000457763672,18.61653709411621,2799000
2009-09-09,22.110000610351562,18.692625045776367,2264600
2009-09-10,22.229999542236328,18.794076919555664,1568600
2009-09-11,21.940000534057617,18.548900604248047,1647700
2009-09-14,21.81999969482422,18.44744873046875,1505200
2009-09-15,22.329999923706055,18.87862205505371,2333600
2009-09-16,22.6200008392334,19.12380027770996,2035200
2009-09-17,22.6299991607666,19.132253646850586,1327400
2009-09-18,22.43000030517578,18.963165283203125,1553000
2009-09-21,21.940000534057617,18.548900604248047,1805400
2009-09-22,22.299999237060547,18.853260040283203,1926600
2009-09-23,21.799999237060547,18.430538177490234,1487600
2009-09-24,21.520000457763672,18.193817138671875,1982500
