date,close,adj_close,volume
2009-07-01,99.69999694824219,53.05210494995117,2274400
2009-07-02,99.70999908447266,53.05742263793945,660700
2009-07-06,99.94999694824219,53.18511962890625,1346200
2009-07-07,99.55000305175781,52.97229766845703,1242800
2009-07-08,100.45999908447266,53.456520080566406,918700
2009-07-09,100.5,53.47780227661133,706300
2009-07-10,100.9000015258789,53.69066619873047,827100
2009-07-13,100.83999633789062,53.65870666503906,720200
2009-07-14,100.62000274658203,53.54166793823242,951900
2009-07-15,99.69000244140625,53.04680252075195,1671600
2009-07-16,100.37999725341797,53.4139518737793,989700
2009-07-17,100.06999969482422,53.24900436401367,1502600
2009-07-20,100.4800033569336,53.467140197753906,884400
2009-07-21,101.9000015258789,54.2227783203125,1271000
2009-07-22,101.62999725341797,54.07913589477539,869000
2009-07-23,101.45999908447266,53.9886589050293,802300
2009-07-24,101.73999786376953,54.137638092041016,1183200
2009-07-27,101.51000213623047,54.0152473449707,631300
2009-07-28,101.9000015258789,54.2227783203125,943100
2009-07-29,102.54000091552734,54.563331604003906,956100
2009-07-30,103.0999984741211,54.861331939697266,1118800
2009-07-31,104.45999908447266,55.58501434326172,1604600
2009-08-03,103.0,55.06743240356445,1396500
2009-08-04,102.4800033569336,54.78943634033203,1103500
2009-08-05,102.5,54.80016326904297,1383600
2009-08-06,102.22000122070312,54.65043258666992,996200
2009-08-07,102.19999694824219,54.6397705078125,945900
2009-08-10,102.5199966430664,54.81082534790039,909900
2009-08-11,103.05000305175781,55.09419631958008,595100
2009-08-12,102.1500015258789,54.61302947998047,1328300
2009-08-13,103.13999938964844,55.14234924316406,1213800
2009-08-14,103.12000274658203,55.131622314453125,746500
2009-08-17,103.29000091552734,55.222503662109375,722800
2009-08-18,103.02999877929688,55.08351135253906,870300
2009-08-19,103.36000061035156,55.259979248046875,905800
2009-08-20,103.8499984741211,55.5218620300293,789200
2009-08-21,103.37999725341797,55.27063751220703,724100
2009-08-24,103.91000366210938,55.554012298583984,1031100
2009-08-25,104.08999633789062,55.65017318725586,1209400
2009-08-26,104.77999877929688,56.019100189208984,702000
2009-08-27,104.30000305175781,55.76250457763672,1136200
2009-08-28,104.81999969482422,56.040504455566406,981900
2009-08-31,105.33000183105469,56.31320571899414,2122200
2009-09-01,104.30999755859375,56.0306396484375,1077500
2009-09-02,104.62000274658203,56.19717788696289,1225400
2009-09-03,104.80000305175781,56.29383087158203,865400
2009-09-04,104.87000274658203,56.3314094543457,757200
2009-09-08,104.5999984741211,56.18642044067383,817900
2009-09-09,104.56999969482422,56.1702880859375,873800
2009-09-10,105.26000213623047,56.54096221923828,873700
2009-09-11,106.20999908447266,57.05125045776367,704700
2009-09-14,105.66999816894531,56.76115036010742,850700
2009-09-15,105.61000061035156,56.7288818359375,1052800
2009-09-16,105.94000244140625,56.90619659423828,1097900
2009-09-17,106.45999908447266,57.18551254272461,985000
2009-09-18,105.79000091552734,56.82563018798828,759700
2009-09-21,106.04000091552734,56.959877014160156,586600
2009-09-22,106.29000091552734,57.09418487548828,815300
2009-09-23,106.33999633789062,57.12103271484375,980900
2009-09-24,106.51000213623047,57.212337493896484,634000
2009-09-25,106.91999816894531,57.432586669921875,722400
2009-09-28,107.19000244140625,57.57762145996094,731500
2009-09-29,106.7699966430664,57.3520622253418,1299100
2009-09-30,106.68000030517578,57.303680419921875,1447400
2009-10-01,105.12000274658203,56.71665954589844,3051300
2009-10-02,104.44000244140625,56.34974670410156,3318300
2009-10-05,105.0,56.651893615722656,1066700
2009-10-06,104.77999877929688,56.533180236816406,1470300
2009-10-07,105.44999694824219,56.89469528198242,900800
2009-10-08,104.86000061035156,56.57636260986328,1012500
2009-10-09,103.94000244140625,56.07999801635742,1497300
2009-10-12,104.30000305175781,56.274234771728516,687200
2009-10-13,104.5,56.38212966918945,803100
2009-10-14,104.0,56.11235046386719,1181600
2009-10-15,103.9800033569336,56.10159683227539,1096300
2009-10-16,104.05999755859375,56.14472579956055,876200
2009-10-19,104.58999633789062,56.43070602416992,825100
2009-10-20,105.26000213623047,56.792232513427734,873400
2009-10-21,104.81999969482422,56.55479431152344,984600
2009-10-22,105.44000244140625,56.88926696777344,707200
2009-10-23,104.86000061035156,56.57636260986328,640500
2009-10-26,104.41999816894531,56.33896255493164,953700
2009-10-27,105.31999969482422,56.82461929321289,732600
2009-10-28,104.61000061035156,56.44148635864258,1114300
2009-10-29,104.73999786376953,56.511634826660156,932500
2009-10-30,105.68000030517578,57.018798828125,1419700
2009-11-02,105.04000091552734,56.93423843383789,983600
2009-11-03,104.55999755859375,56.674095153808594,810500
2009-11-04,104.97000122070312,56.896297454833984,760100
2009-11-05,105.04000091552734,56.93423843383789,705000
2009-11-06,105.31999969482422,57.08606719970703,693100
2009-11-09,105.37999725341797,57.11853790283203,594100
2009-11-10,105.30999755859375,57.080570220947266,606400
2009-11-11,105.69999694824219,57.2919921875,688100
2009-11-12,105.69999694824219,57.2919921875,1043100
2009-11-13,106.01000213623047,57.46000671386719,655800
2009-11-16,106.51000213623047,57.73102951049805,1141700
2009-11-17,106.66999816894531,57.8177490234375,587100
2009-11-18,106.31999969482422,57.628021240234375,718900
2009-11-19,106.44999694824219,57.69850158691406,855100
2009-11-20,105.94999694824219,57.4274787902832,628600
2009-11-23,105.94999694824219,57.4274787902832,1143000
2009-11-24,106.36000061035156,57.64973068237305,768100
2009-11-25,106.75,57.86117935180664,670900
2009-11-27,106.72000122070312,57.844879150390625,344600
2009-11-30,107.25,58.13214874267578,1399900
2009-12-01,106.26000213623047,57.84144592285156,867400
2009-12-02,106.27999877929688,57.852333068847656,1171600
2009-12-03,106.25,57.83604049682617,543300
2009-12-04,105.80999755859375,57.596500396728516,1285900
2009-12-07,105.76000213623047,57.56930923461914,1128000
2009-12-08,106.20999908447266,57.81425094604492,951700
2009-12-09,105.5999984741211,57.48217010498047,1547200
2009-12-10,105.69000244140625,57.531150817871094,1253200
2009-12-11,105.19000244140625,57.25898361206055,1340800
2009-12-14,105.7699966430664,57.57474136352539,1017300
2009-12-15,105.01000213623047,57.1610221862793,884200
2009-12-16,105.41000366210938,57.37880325317383,962300
2009-12-17,105.86000061035156,57.623714447021484,1426400
2009-12-18,105.69000244140625,57.531150817871094,792400
2009-12-21,105.18000030517578,57.253570556640625,683800
2009-12-22,104.73999786376953,57.0140380859375,1590500
2009-12-23,105.06999969482422,57.19367218017578,678000
2009-12-24,104.58000183105469,56.92695617675781,529300
2009-12-28,104.30000305175781,56.774532318115234,1017600
2009-12-29,104.18000030517578,56.94672775268555,610100
2009-12-30,104.30000305175781,57.01231384277344,1405500
2009-12-31,104.1500015258789,56.9302864074707,499100
2010-01-04,104.69999694824219,57.23093795776367,2017600
2010-01-05,105.19999694824219,57.504241943359375,1143800
2010-01-06,104.88999938964844,57.334815979003906,1005500
2010-01-07,105.0199966430664,57.40586853027344,1264100
2010-01-08,105.25,57.5316047668457,704600
2010-01-11,105.36000061035156,57.59173583984375,817500
2010-01-12,105.55999755859375,57.701072692871094,1343100
2010-01-13,105.12000274658203,57.4605827331543,1090700
2010-01-14,105.5,57.668296813964844,873200
2010-01-15,105.45999908447266,57.646400451660156,834300
2010-01-19,105.55000305175781,57.69562530517578,822100
2010-01-20,105.4800033569336,57.6573600769043,1112000
2010-01-21,105.76000213623047,57.81041717529297,1333400
2010-01-22,105.5999984741211,57.722900390625,1003800
2010-01-25,105.58999633789062,57.71746063232422,765100
2010-01-26,105.30999755859375,57.56440353393555,887200
2010-01-27,104.93000030517578,57.356685638427734,1496100
